id,id_client,id_service,service,frequence,nbr_article,date_rdv,heure_rdv,prix_total,statut
1481,348,2,Nettoyage vitres,Trimestrielle,1,2025-12-11,08:00,25.0,Réalisé
1482,230,2,Nettoyage vitres,Ponctuelle,3,2025-12-11,14:00,75.0,Annulé
1483,38,3,Nettoyage canapé,Ponctuelle,1,2025-12-11,16:00,49.0,Réalisé
1484,72,4,Nettoyage tapis,Trimestrielle,1,2025-12-11,10:00,29.0,Réalisé
1485,21,2,Nettoyage vitres,Ponctuelle,1,2025-12-11,09:00,25.0,Réalisé
1486,320,3,Nettoyage canapé,Ponctuelle,2,2025-12-11,13:00,98.0,Réalisé
1487,82,1,Nettoyage voiture,Ponctuelle,2,2025-12-11,15:00,78.0,Réalisé
1488,488,5,Nettoyage matelas,Mensuelle,3,2025-12-11,18:00,135.0,Réalisé
1489,34,5,Nettoyage matelas,Ponctuelle,2,2025-12-12,19:00,90.0,Réalisé
1490,235,1,Nettoyage voiture,Ponctuelle,1,2025-12-12,11:00,39.0,Annulé
1491,47,4,Nettoyage tapis,Ponctuelle,1,2025-12-12,16:00,29.0,Réalisé
1492,200,1,Nettoyage voiture,Ponctuelle,4,2025-12-12,14:00,156.0,Réalisé
1493,479,3,Nettoyage canapé,Ponctuelle,5,2025-12-12,12:00,245.0,Réalisé
1494,33,1,Nettoyage voiture,Trimestrielle,3,2025-12-12,15:00,117.0,Réalisé
1495,164,4,Nettoyage tapis,Mensuelle,1,2025-12-13,18:00,29.0,Réalisé
1496,330,1,Nettoyage voiture,Ponctuelle,5,2025-12-13,17:00,195.0,Réalisé
1497,350,3,Nettoyage canapé,Ponctuelle,1,2025-12-13,16:00,49.0,Réalisé
1498,16,1,Nettoyage voiture,Ponctuelle,1,2025-12-13,15:00,39.0,Réalisé
1499,373,5,Nettoyage matelas,Ponctuelle,3,2025-12-13,11:00,135.0,Réalisé
1500,64,3,Nettoyage canapé,Ponctuelle,2,2025-12-13,19:00,98.0,Réalisé
1501,437,5,Nettoyage matelas,Mensuelle,1,2025-12-13,13:00,45.0,Réalisé
1502,304,1,Nettoyage voiture,Ponctuelle,4,2025-12-13,14:00,156.0,Réalisé
1503,96,1,Nettoyage voiture,Ponctuelle,3,2025-12-13,12:00,117.0,Réalisé
1504,168,1,Nettoyage voiture,Mensuelle,1,2025-12-16,18:00,39.0,Réalisé
1505,92,4,Nettoyage tapis,Trimestrielle,2,2025-12-16,10:00,58.0,Annulé
1506,207,2,Nettoyage vitres,Ponctuelle,1,2025-12-16,16:00,25.0,Annulé
1507,312,1,Nettoyage voiture,Ponctuelle,2,2025-12-16,12:00,78.0,Réalisé
1508,259,2,Nettoyage vitres,Trimestrielle,1,2025-12-16,14:00,25.0,Réalisé
1509,331,4,Nettoyage tapis,Ponctuelle,1,2025-12-16,15:00,29.0,Réalisé
1510,346,1,Nettoyage voiture,Ponctuelle,2,2025-12-17,16:00,78.0,Réalisé
1511,468,5,Nettoyage matelas,Mensuelle,1,2025-12-17,13:00,45.0,Réalisé
1512,361,3,Nettoyage canapé,Ponctuelle,1,2025-12-17,08:00,49.0,Réalisé
1513,187,1,Nettoyage voiture,Ponctuelle,3,2025-12-17,18:00,117.0,Réalisé
1514,168,2,Nettoyage vitres,Ponctuelle,1,2025-12-17,15:00,25.0,Réalisé
1515,318,1,Nettoyage voiture,Ponctuelle,1,2025-12-17,14:00,39.0,Réalisé
1516,269,4,Nettoyage tapis,Mensuelle,1,2025-12-17,19:00,29.0,Réalisé
1517,316,1,Nettoyage voiture,Ponctuelle,1,2025-12-18,14:00,39.0,Réalisé
1518,288,5,Nettoyage matelas,Ponctuelle,2,2025-12-18,15:00,90.0,Réalisé
1519,140,4,Nettoyage tapis,Ponctuelle,1,2025-12-18,13:00,29.0,Réalisé
1520,393,1,Nettoyage voiture,Ponctuelle,2,2025-12-18,08:00,78.0,Réalisé
1521,415,1,Nettoyage voiture,Ponctuelle,1,2025-12-18,16:00,39.0,Annulé
1522,443,4,Nettoyage tapis,Trimestrielle,1,2025-12-18,12:00,29.0,Réalisé
1523,227,3,Nettoyage canapé,Ponctuelle,3,2025-12-18,10:00,147.0,Réalisé
1524,262,5,Nettoyage matelas,Mensuelle,1,2025-12-18,09:00,45.0,Réalisé
1525,174,4,Nettoyage tapis,Ponctuelle,2,2025-12-18,18:00,58.0,Réalisé
1526,4,5,Nettoyage matelas,Trimestrielle,1,2025-12-19,13:00,45.0,Réalisé
1527,118,1,Nettoyage voiture,Ponctuelle,3,2025-12-19,17:00,117.0,Réalisé
1528,330,5,Nettoyage matelas,Ponctuelle,1,2025-12-19,12:00,45.0,Réalisé
1529,445,5,Nettoyage matelas,Mensuelle,3,2025-12-19,10:00,135.0,Réalisé
1530,268,1,Nettoyage voiture,Ponctuelle,1,2025-12-19,16:00,39.0,Réalisé
1531,52,3,Nettoyage canapé,Ponctuelle,2,2025-12-19,15:00,98.0,Réalisé
1532,369,2,Nettoyage vitres,Mensuelle,4,2025-12-20,13:00,100.0,Annulé
1533,188,3,Nettoyage canapé,Ponctuelle,1,2025-12-20,17:00,49.0,Réalisé
1534,148,5,Nettoyage matelas,Trimestrielle,2,2025-12-20,19:00,90.0,Réalisé
1535,89,5,Nettoyage matelas,Mensuelle,2,2025-12-20,15:00,90.0,Réalisé
1536,429,4,Nettoyage tapis,Ponctuelle,1,2025-12-20,18:00,29.0,Réalisé
1537,4,1,Nettoyage voiture,Mensuelle,1,2025-12-20,20:00,39.0,Réalisé
1538,454,3,Nettoyage canapé,Mensuelle,1,2025-12-20,16:00,49.0,Réalisé
1539,368,1,Nettoyage voiture,Ponctuelle,1,2025-12-20,12:00,39.0,Réalisé
1540,207,2,Nettoyage vitres,Mensuelle,2,2025-12-20,10:00,50.0,Réalisé
1541,461,1,Nettoyage voiture,Mensuelle,1,2025-12-20,14:00,39.0,Réalisé
1542,343,3,Nettoyage canapé,Mensuelle,2,2025-12-23,13:00,98.0,Réalisé
1543,53,2,Nettoyage vitres,Ponctuelle,2,2025-12-23,16:00,50.0,Réalisé
1544,62,3,Nettoyage canapé,Ponctuelle,1,2025-12-23,12:00,49.0,Réalisé
1545,227,1,Nettoyage voiture,Ponctuelle,1,2025-12-23,15:00,39.0,Réalisé
1546,495,4,Nettoyage tapis,Ponctuelle,4,2025-12-23,10:00,116.0,Réalisé
1547,80,5,Nettoyage matelas,Ponctuelle,1,2025-12-23,11:00,45.0,Réalisé
1548,122,3,Nettoyage canapé,Ponctuelle,1,2025-12-24,17:00,49.0,Réalisé
1549,405,2,Nettoyage vitres,Trimestrielle,1,2025-12-24,19:00,25.0,Réalisé
1550,158,5,Nettoyage matelas,Ponctuelle,1,2025-12-24,11:00,45.0,Réalisé
1551,381,1,Nettoyage voiture,Ponctuelle,2,2025-12-24,14:00,78.0,Réalisé
1552,483,1,Nettoyage voiture,Ponctuelle,3,2025-12-24,10:00,117.0,Réalisé
1553,488,2,Nettoyage vitres,Ponctuelle,3,2025-12-24,08:00,75.0,Réalisé
1554,229,3,Nettoyage canapé,Ponctuelle,2,2025-12-24,13:00,98.0,Réalisé
1555,293,5,Nettoyage matelas,Ponctuelle,2,2025-12-24,18:00,90.0,Réalisé
1556,266,1,Nettoyage voiture,Trimestrielle,4,2025-12-25,11:00,156.0,Réalisé
1557,51,1,Nettoyage voiture,Mensuelle,3,2025-12-25,18:00,117.0,Réalisé
1558,28,2,Nettoyage vitres,Mensuelle,2,2025-12-25,17:00,50.0,Réalisé
1559,284,1,Nettoyage voiture,Ponctuelle,4,2025-12-25,15:00,156.0,Réalisé
1560,258,4,Nettoyage tapis,Ponctuelle,2,2025-12-25,16:00,58.0,Réalisé
1561,379,3,Nettoyage canapé,Ponctuelle,1,2025-12-25,13:00,49.0,Réalisé
1562,122,5,Nettoyage matelas,Ponctuelle,2,2025-12-25,08:00,90.0,Réalisé
1563,385,2,Nettoyage vitres,Mensuelle,1,2025-12-25,09:00,25.0,Réalisé
1564,108,1,Nettoyage voiture,Ponctuelle,3,2025-12-26,08:00,117.0,Réalisé
1565,399,3,Nettoyage canapé,Ponctuelle,4,2025-12-26,11:00,196.0,Réalisé
1566,301,3,Nettoyage canapé,Mensuelle,3,2025-12-26,19:00,147.0,Réalisé
1567,142,3,Nettoyage canapé,Ponctuelle,1,2025-12-26,12:00,49.0,Réalisé
1568,101,4,Nettoyage tapis,Ponctuelle,1,2025-12-26,16:00,29.0,Annulé
1569,352,3,Nettoyage canapé,Ponctuelle,5,2025-12-26,09:00,245.0,Réalisé
1570,25,1,Nettoyage voiture,Ponctuelle,5,2025-12-26,18:00,195.0,Réalisé
1571,444,4,Nettoyage tapis,Ponctuelle,1,2025-12-26,17:00,29.0,Réalisé
1572,62,2,Nettoyage vitres,Ponctuelle,1,2025-12-27,16:00,25.0,Réalisé
1573,381,1,Nettoyage voiture,Ponctuelle,1,2025-12-27,19:00,39.0,Annulé
1574,319,4,Nettoyage tapis,Ponctuelle,4,2025-12-27,11:00,116.0,Réalisé
1575,195,1,Nettoyage voiture,Ponctuelle,1,2025-12-27,09:00,39.0,Réalisé
1576,449,3,Nettoyage canapé,Ponctuelle,2,2025-12-27,10:00,98.0,Réalisé
1577,402,2,Nettoyage vitres,Ponctuelle,2,2025-12-27,13:00,50.0,Réalisé
1578,350,1,Nettoyage voiture,Mensuelle,1,2025-12-27,14:00,39.0,Réalisé
1579,296,3,Nettoyage canapé,Mensuelle,4,2025-12-27,17:00,196.0,Réalisé
1580,66,5,Nettoyage matelas,Ponctuelle,1,2025-12-27,15:00,45.0,Réalisé
1581,9,1,Nettoyage voiture,Ponctuelle,2,2025-12-30,17:00,78.0,Réalisé
1582,98,1,Nettoyage voiture,Ponctuelle,1,2025-12-30,11:00,39.0,Réalisé
1583,158,2,Nettoyage vitres,Ponctuelle,1,2025-12-30,13:00,25.0,Réalisé
1584,39,1,Nettoyage voiture,Ponctuelle,3,2025-12-30,19:00,117.0,Réalisé
1585,477,4,Nettoyage tapis,Trimestrielle,1,2025-12-30,14:00,29.0,Réalisé
1586,286,1,Nettoyage voiture,Ponctuelle,2,2025-12-30,15:00,78.0,Réalisé
1587,462,1,Nettoyage voiture,Ponctuelle,1,2025-12-31,08:00,39.0,Réalisé
1588,450,2,Nettoyage vitres,Ponctuelle,4,2025-12-31,15:00,100.0,Réalisé
1589,147,3,Nettoyage canapé,Mensuelle,1,2025-12-31,09:00,49.0,Réalisé
1590,464,1,Nettoyage voiture,Ponctuelle,1,2025-12-31,14:00,39.0,Réalisé
1591,189,3,Nettoyage canapé,Ponctuelle,4,2025-12-31,16:00,196.0,Réalisé
1592,303,4,Nettoyage tapis,Ponctuelle,2,2025-12-31,18:00,58.0,Réalisé
1593,89,5,Nettoyage matelas,Ponctuelle,1,2025-12-31,12:00,45.0,Annulé
1594,415,1,Nettoyage voiture,Ponctuelle,3,2025-12-31,19:00,117.0,Réalisé
1595,394,2,Nettoyage vitres,Ponctuelle,1,2025-12-31,11:00,25.0,Réalisé
1596,83,2,Nettoyage vitres,Ponctuelle,3,2026-01-01,16:00,75.0,Réalisé
1597,373,1,Nettoyage voiture,Ponctuelle,1,2026-01-01,09:00,39.0,Réalisé
1598,369,2,Nettoyage vitres,Ponctuelle,1,2026-01-01,08:00,25.0,Réalisé
1599,261,2,Nettoyage vitres,Ponctuelle,1,2026-01-01,11:00,25.0,Réalisé
1600,118,3,Nettoyage canapé,Ponctuelle,1,2026-01-01,17:00,49.0,Réalisé
1601,273,1,Nettoyage voiture,Ponctuelle,2,2026-01-02,12:00,78.0,Réalisé
1602,306,3,Nettoyage canapé,Mensuelle,1,2026-01-02,13:00,49.0,Réalisé
1603,102,1,Nettoyage voiture,Ponctuelle,1,2026-01-02,16:00,39.0,Annulé
1604,81,4,Nettoyage tapis,Ponctuelle,3,2026-01-02,19:00,87.0,Réalisé
1605,224,5,Nettoyage matelas,Ponctuelle,1,2026-01-02,15:00,45.0,Réalisé
1606,33,2,Nettoyage vitres,Ponctuelle,1,2026-01-02,10:00,25.0,Réalisé
1607,17,5,Nettoyage matelas,Ponctuelle,2,2026-01-02,09:00,90.0,Réalisé
1608,64,1,Nettoyage voiture,Ponctuelle,2,2026-01-03,13:00,78.0,Annulé
1609,121,1,Nettoyage voiture,Ponctuelle,2,2026-01-03,15:00,78.0,Réalisé
1610,388,5,Nettoyage matelas,Mensuelle,1,2026-01-03,19:00,45.0,Réalisé
1611,162,4,Nettoyage tapis,Ponctuelle,2,2026-01-03,18:00,58.0,Réalisé
1612,303,3,Nettoyage canapé,Ponctuelle,2,2026-01-06,10:00,98.0,Réalisé
1613,384,1,Nettoyage voiture,Ponctuelle,1,2026-01-06,08:00,39.0,Réalisé
1614,111,2,Nettoyage vitres,Ponctuelle,1,2026-01-06,12:00,25.0,Réalisé
1615,128,5,Nettoyage matelas,Ponctuelle,1,2026-01-06,16:00,45.0,Réalisé
1616,365,5,Nettoyage matelas,Ponctuelle,1,2026-01-07,10:00,45.0,Réalisé
1617,490,1,Nettoyage voiture,Mensuelle,4,2026-01-07,13:00,156.0,Réalisé
1618,420,1,Nettoyage voiture,Ponctuelle,1,2026-01-07,14:00,39.0,Annulé
1619,431,5,Nettoyage matelas,Ponctuelle,1,2026-01-07,19:00,45.0,Réalisé
1620,429,1,Nettoyage voiture,Ponctuelle,1,2026-01-08,18:00,39.0,Réalisé
1621,261,3,Nettoyage canapé,Trimestrielle,5,2026-01-08,19:00,245.0,Réalisé
1622,205,5,Nettoyage matelas,Ponctuelle,1,2026-01-08,12:00,45.0,Réalisé
1623,232,2,Nettoyage vitres,Mensuelle,1,2026-01-08,09:00,25.0,Annulé
1624,215,1,Nettoyage voiture,Ponctuelle,1,2026-01-09,13:00,39.0,Réalisé
1625,432,3,Nettoyage canapé,Mensuelle,1,2026-01-09,16:00,49.0,Réalisé
1626,392,3,Nettoyage canapé,Ponctuelle,1,2026-01-09,18:00,49.0,Réalisé
1627,245,3,Nettoyage canapé,Trimestrielle,5,2026-01-10,16:00,245.0,Réalisé
1628,366,1,Nettoyage voiture,Ponctuelle,1,2026-01-10,19:00,39.0,Réalisé
1629,58,5,Nettoyage matelas,Ponctuelle,1,2026-01-10,18:00,45.0,Réalisé
1630,91,1,Nettoyage voiture,Ponctuelle,4,2026-01-10,13:00,156.0,Réalisé
1631,115,3,Nettoyage canapé,Ponctuelle,3,2026-01-10,11:00,147.0,Réalisé
1632,298,2,Nettoyage vitres,Trimestrielle,1,2026-01-10,17:00,25.0,Réalisé
1633,369,5,Nettoyage matelas,Ponctuelle,1,2026-01-13,18:00,45.0,Réalisé
1634,160,3,Nettoyage canapé,Ponctuelle,1,2026-01-13,19:00,49.0,Réalisé
1635,198,2,Nettoyage vitres,Ponctuelle,1,2026-01-13,14:00,25.0,Réalisé
1636,423,5,Nettoyage matelas,Mensuelle,1,2026-01-13,10:00,45.0,Réalisé
1637,246,5,Nettoyage matelas,Ponctuelle,1,2026-01-14,08:00,45.0,Réalisé
1638,35,5,Nettoyage matelas,Ponctuelle,2,2026-01-14,16:00,90.0,Réalisé
1639,110,3,Nettoyage canapé,Ponctuelle,1,2026-01-14,17:00,49.0,Annulé
1640,96,3,Nettoyage canapé,Ponctuelle,1,2026-01-15,09:00,49.0,Annulé
1641,49,1,Nettoyage voiture,Ponctuelle,1,2026-01-15,17:00,39.0,Réalisé
1642,185,4,Nettoyage tapis,Trimestrielle,2,2026-01-15,11:00,58.0,Annulé
1643,64,1,Nettoyage voiture,Ponctuelle,1,2026-01-15,13:00,39.0,Réalisé
1644,357,2,Nettoyage vitres,Mensuelle,2,2026-01-15,10:00,50.0,Réalisé
1645,33,1,Nettoyage voiture,Ponctuelle,2,2026-01-15,14:00,78.0,Réalisé
1646,50,5,Nettoyage matelas,Ponctuelle,1,2026-01-16,19:00,45.0,Réalisé
1647,54,2,Nettoyage vitres,Mensuelle,1,2026-01-16,09:00,25.0,Réalisé
1648,321,5,Nettoyage matelas,Trimestrielle,2,2026-01-16,16:00,90.0,Réalisé
1649,168,3,Nettoyage canapé,Mensuelle,2,2026-01-17,13:00,98.0,Réalisé
1650,57,1,Nettoyage voiture,Ponctuelle,1,2026-01-17,17:00,39.0,Réalisé
1651,117,3,Nettoyage canapé,Mensuelle,1,2026-01-20,10:00,49.0,Réalisé
1652,107,3,Nettoyage canapé,Mensuelle,3,2026-01-20,08:00,147.0,Réalisé
1653,52,1,Nettoyage voiture,Ponctuelle,5,2026-01-20,15:00,195.0,Réalisé
1654,249,1,Nettoyage voiture,Ponctuelle,1,2026-01-20,13:00,39.0,Réalisé
1655,414,1,Nettoyage voiture,Ponctuelle,2,2026-01-20,11:00,78.0,Réalisé
1656,224,2,Nettoyage vitres,Ponctuelle,1,2026-01-21,16:00,25.0,Réalisé
1657,217,1,Nettoyage voiture,Ponctuelle,3,2026-01-21,17:00,117.0,Réalisé
1658,15,3,Nettoyage canapé,Ponctuelle,1,2026-01-21,12:00,49.0,Réalisé
1659,114,4,Nettoyage tapis,Ponctuelle,1,2026-01-21,10:00,29.0,Réalisé
1660,125,3,Nettoyage canapé,Ponctuelle,2,2026-01-21,08:00,98.0,Réalisé
1661,5,3,Nettoyage canapé,Trimestrielle,1,2026-01-22,14:00,49.0,Réalisé
1662,90,3,Nettoyage canapé,Ponctuelle,1,2026-01-22,10:00,49.0,Réalisé
1663,364,2,Nettoyage vitres,Ponctuelle,1,2026-01-23,10:00,25.0,Annulé
1664,418,1,Nettoyage voiture,Mensuelle,4,2026-01-23,15:00,156.0,Annulé
1665,31,3,Nettoyage canapé,Ponctuelle,2,2026-01-23,14:00,98.0,Réalisé
1666,302,5,Nettoyage matelas,Ponctuelle,2,2026-01-23,18:00,90.0,Réalisé
1667,66,2,Nettoyage vitres,Trimestrielle,2,2026-01-23,16:00,50.0,Réalisé
1668,184,1,Nettoyage voiture,Trimestrielle,2,2026-01-23,19:00,78.0,Réalisé
1669,118,5,Nettoyage matelas,Ponctuelle,1,2026-01-24,13:00,45.0,Réalisé
1670,357,5,Nettoyage matelas,Ponctuelle,1,2026-01-24,16:00,45.0,Réalisé
1671,284,2,Nettoyage vitres,Ponctuelle,3,2026-01-24,11:00,75.0,Réalisé
1672,486,4,Nettoyage tapis,Trimestrielle,1,2026-01-24,15:00,29.0,Réalisé
1673,385,2,Nettoyage vitres,Ponctuelle,1,2026-01-24,20:00,25.0,Réalisé
1674,446,1,Nettoyage voiture,Mensuelle,1,2026-01-27,13:00,39.0,Réalisé
1675,79,5,Nettoyage matelas,Trimestrielle,1,2026-01-27,12:00,45.0,Annulé
1676,392,5,Nettoyage matelas,Ponctuelle,1,2026-01-27,19:00,45.0,Réalisé
1677,285,3,Nettoyage canapé,Mensuelle,1,2026-01-28,17:00,49.0,Réalisé
1678,182,3,Nettoyage canapé,Trimestrielle,3,2026-01-28,09:00,147.0,Réalisé
1679,311,3,Nettoyage canapé,Mensuelle,1,2026-01-28,15:00,49.0,Réalisé
1680,366,5,Nettoyage matelas,Ponctuelle,3,2026-01-28,19:00,135.0,Réalisé
1681,118,1,Nettoyage voiture,Mensuelle,2,2026-01-28,14:00,78.0,Réalisé
1682,458,3,Nettoyage canapé,Ponctuelle,3,2026-01-28,16:00,147.0,Réalisé
1683,89,3,Nettoyage canapé,Ponctuelle,1,2026-01-29,11:00,49.0,Réalisé
1684,135,1,Nettoyage voiture,Ponctuelle,2,2026-01-29,12:00,78.0,Réalisé
1685,186,5,Nettoyage matelas,Ponctuelle,1,2026-01-29,08:00,45.0,Réalisé
1686,276,5,Nettoyage matelas,Ponctuelle,2,2026-01-30,15:00,90.0,Réalisé
1687,301,4,Nettoyage tapis,Ponctuelle,2,2026-01-30,16:00,58.0,Réalisé
1688,120,5,Nettoyage matelas,Ponctuelle,2,2026-01-31,11:00,90.0,Réalisé
1689,383,1,Nettoyage voiture,Ponctuelle,2,2026-01-31,18:00,78.0,Annulé
1690,105,4,Nettoyage tapis,Ponctuelle,1,2026-01-31,09:00,29.0,Réalisé
1691,121,3,Nettoyage canapé,Ponctuelle,2,2026-01-31,13:00,98.0,Réalisé
1692,331,4,Nettoyage tapis,Ponctuelle,1,2026-01-31,14:00,29.0,Réalisé
1693,118,1,Nettoyage voiture,Ponctuelle,3,2026-02-03,10:00,117.0,Réalisé
1694,237,1,Nettoyage voiture,Ponctuelle,1,2026-02-03,17:00,39.0,Réalisé
1695,324,1,Nettoyage voiture,Ponctuelle,4,2026-02-03,11:00,156.0,Réalisé
1696,371,2,Nettoyage vitres,Ponctuelle,1,2026-02-04,16:00,25.0,Réalisé
1697,329,3,Nettoyage canapé,Ponctuelle,4,2026-02-04,18:00,196.0,Annulé
1698,142,3,Nettoyage canapé,Mensuelle,3,2026-02-04,15:00,147.0,Réalisé
1699,100,4,Nettoyage tapis,Ponctuelle,3,2026-02-04,14:00,87.0,Réalisé
1700,217,2,Nettoyage vitres,Ponctuelle,5,2026-02-06,08:00,125.0,Réalisé
1701,190,1,Nettoyage voiture,Ponctuelle,4,2026-02-06,13:00,156.0,Réalisé
1702,483,1,Nettoyage voiture,Mensuelle,1,2026-02-06,12:00,39.0,Réalisé
1703,52,1,Nettoyage voiture,Ponctuelle,3,2026-02-06,18:00,117.0,Réalisé
1704,317,4,Nettoyage tapis,Ponctuelle,4,2026-02-06,14:00,116.0,Réalisé
1705,390,3,Nettoyage canapé,Mensuelle,1,2026-02-06,11:00,49.0,Réalisé
1706,194,2,Nettoyage vitres,Ponctuelle,1,2026-02-06,19:00,25.0,Réalisé
1707,249,3,Nettoyage canapé,Ponctuelle,5,2026-02-07,11:00,245.0,Réalisé
1708,220,1,Nettoyage voiture,Mensuelle,1,2026-02-07,15:00,39.0,Réalisé
1709,194,3,Nettoyage canapé,Ponctuelle,1,2026-02-07,18:00,49.0,Réalisé
1710,68,3,Nettoyage canapé,Trimestrielle,1,2026-02-07,16:00,49.0,Réalisé
1711,479,4,Nettoyage tapis,Ponctuelle,5,2026-02-10,19:00,145.0,Réalisé
1712,161,1,Nettoyage voiture,Ponctuelle,1,2026-02-10,13:00,39.0,Annulé
1713,47,1,Nettoyage voiture,Ponctuelle,1,2026-02-10,15:00,39.0,Réalisé
1714,245,1,Nettoyage voiture,Ponctuelle,1,2026-02-11,17:00,39.0,Réalisé
1715,452,3,Nettoyage canapé,Mensuelle,1,2026-02-11,10:00,49.0,Annulé
1716,470,5,Nettoyage matelas,Ponctuelle,2,2026-02-11,09:00,90.0,Réalisé
1717,249,5,Nettoyage matelas,Ponctuelle,1,2026-02-11,19:00,45.0,Réalisé
1718,2,1,Nettoyage voiture,Ponctuelle,1,2026-02-11,18:00,39.0,Réalisé
1719,141,1,Nettoyage voiture,Ponctuelle,2,2026-02-12,10:00,78.0,Annulé
1720,434,3,Nettoyage canapé,Ponctuelle,1,2026-02-12,19:00,49.0,Réalisé
1721,313,5,Nettoyage matelas,Trimestrielle,2,2026-02-12,13:00,90.0,Réalisé
1722,46,4,Nettoyage tapis,Ponctuelle,3,2026-02-12,15:00,87.0,Réalisé
1723,83,3,Nettoyage canapé,Ponctuelle,4,2026-02-12,08:00,196.0,Réalisé
1724,313,1,Nettoyage voiture,Trimestrielle,2,2026-02-13,10:00,78.0,Réalisé
1725,337,3,Nettoyage canapé,Trimestrielle,3,2026-02-13,14:00,147.0,Réalisé
1726,381,1,Nettoyage voiture,Trimestrielle,1,2026-02-13,09:00,39.0,Réalisé
1727,421,5,Nettoyage matelas,Ponctuelle,3,2026-02-13,18:00,135.0,Réalisé
1728,425,1,Nettoyage voiture,Trimestrielle,1,2026-02-14,12:00,39.0,Annulé
1729,288,1,Nettoyage voiture,Mensuelle,2,2026-02-14,09:00,78.0,Réalisé
1730,409,3,Nettoyage canapé,Ponctuelle,1,2026-02-14,19:00,49.0,Réalisé
1731,443,3,Nettoyage canapé,Ponctuelle,2,2026-02-14,16:00,98.0,Réalisé
1732,242,2,Nettoyage vitres,Ponctuelle,2,2026-02-14,10:00,50.0,Réalisé
1733,397,1,Nettoyage voiture,Ponctuelle,1,2026-02-17,17:00,39.0,Réalisé
1734,240,3,Nettoyage canapé,Ponctuelle,1,2026-02-17,16:00,49.0,Réalisé
1735,230,5,Nettoyage matelas,Mensuelle,1,2026-02-18,11:00,45.0,Réalisé
1736,457,3,Nettoyage canapé,Trimestrielle,5,2026-02-18,13:00,245.0,Réalisé
1737,91,3,Nettoyage canapé,Ponctuelle,1,2026-02-18,15:00,49.0,Réalisé
1738,323,1,Nettoyage voiture,Mensuelle,4,2026-02-18,12:00,156.0,Annulé
1739,170,1,Nettoyage voiture,Ponctuelle,4,2026-02-18,19:00,156.0,Réalisé
1740,26,2,Nettoyage vitres,Ponctuelle,1,2026-02-18,10:00,25.0,Réalisé
1741,323,5,Nettoyage matelas,Ponctuelle,1,2026-02-19,09:00,45.0,Réalisé
1742,456,4,Nettoyage tapis,Ponctuelle,2,2026-02-19,13:00,58.0,Réalisé
1743,260,5,Nettoyage matelas,Ponctuelle,5,2026-02-19,14:00,225.0,Annulé
1744,190,1,Nettoyage voiture,Mensuelle,1,2026-02-20,09:00,39.0,Annulé
1745,482,2,Nettoyage vitres,Ponctuelle,4,2026-02-20,17:00,100.0,Réalisé
1746,70,1,Nettoyage voiture,Ponctuelle,1,2026-02-20,08:00,39.0,Réalisé
1747,183,5,Nettoyage matelas,Trimestrielle,3,2026-02-20,10:00,135.0,Réalisé
1748,416,1,Nettoyage voiture,Ponctuelle,1,2026-02-20,13:00,39.0,Réalisé
1749,392,1,Nettoyage voiture,Ponctuelle,4,2026-02-21,14:00,156.0,Réalisé
1750,26,1,Nettoyage voiture,Ponctuelle,1,2026-02-21,12:00,39.0,Annulé
1751,15,4,Nettoyage tapis,Ponctuelle,2,2026-02-21,11:00,58.0,Annulé
1752,202,3,Nettoyage canapé,Ponctuelle,3,2026-02-21,20:00,147.0,Réalisé
1753,370,3,Nettoyage canapé,Ponctuelle,1,2026-02-21,13:00,49.0,Réalisé
1754,179,3,Nettoyage canapé,Ponctuelle,2,2026-02-21,19:00,98.0,Réalisé
1755,314,1,Nettoyage voiture,Ponctuelle,1,2026-02-21,17:00,39.0,Réalisé
1756,280,5,Nettoyage matelas,Ponctuelle,2,2026-02-24,12:00,90.0,Réalisé
1757,291,4,Nettoyage tapis,Ponctuelle,1,2026-02-24,09:00,29.0,Réalisé
1758,209,1,Nettoyage voiture,Ponctuelle,1,2026-02-24,18:00,39.0,Annulé
1759,204,3,Nettoyage canapé,Ponctuelle,2,2026-02-24,16:00,98.0,Réalisé
1760,38,5,Nettoyage matelas,Ponctuelle,4,2026-02-24,19:00,180.0,Réalisé
1761,494,3,Nettoyage canapé,Ponctuelle,1,2026-02-25,08:00,49.0,Annulé
1762,235,5,Nettoyage matelas,Ponctuelle,1,2026-02-25,11:00,45.0,Réalisé
1763,112,5,Nettoyage matelas,Ponctuelle,1,2026-02-25,15:00,45.0,Réalisé
1764,195,2,Nettoyage vitres,Ponctuelle,1,2026-02-25,16:00,25.0,Réalisé
1765,399,3,Nettoyage canapé,Ponctuelle,2,2026-02-26,10:00,98.0,Réalisé
1766,36,4,Nettoyage tapis,Mensuelle,1,2026-02-26,14:00,29.0,Réalisé
1767,457,4,Nettoyage tapis,Ponctuelle,2,2026-02-26,19:00,58.0,Réalisé
1768,70,1,Nettoyage voiture,Ponctuelle,1,2026-02-27,08:00,39.0,Réalisé
1769,500,1,Nettoyage voiture,Ponctuelle,4,2026-02-27,18:00,156.0,Annulé
1770,285,3,Nettoyage canapé,Trimestrielle,3,2026-02-27,16:00,147.0,Réalisé
1771,96,3,Nettoyage canapé,Ponctuelle,1,2026-02-27,17:00,49.0,Réalisé
1772,190,4,Nettoyage tapis,Ponctuelle,4,2026-02-28,18:00,116.0,Réalisé
